NumID,Player ID,SearchID,Last Name,First Name,Birthplace,Height,Weight,Bats,Throws,Position,BirthYear,BirthMonth,BirthDay
3578,,103579,Nakagawa,Akihito,Japan,185,88,Right,Right,Pitcher,1963,10,24
3579,,103580,Fujimoto,Hiroshi,Japan,183,95,Right,Right,First baseman,1963,11,8
3580,,103581,Furumizo,Katsuyuki,Japan,180,88,Left,Left,Pitcher,1963,11,14
3581,,103582,Mizumoto,Hiroshi,Japan,175,70,Right,Right,Pinch Hitter,1964,1,15
3582,,103583,Miyamoto,Kazutomo,Japan,178,77,Left,Left,Pitcher,1964,2,13
3583,,103584,Honma,Tatsuhiko,Japan,183,83,Left,Left,Pinch Hitter,1964,5,26
3584,,103585,Nakada,Koji,United States,183,80,Left,Left,Pitcher,1964,6,16
3585,,103586,Furukubo,Kenji,Japan,175,75,Right,Right,Catcher,1964,6,23
3586,,103587,Takahashi,Masahiro,Japan,175,82,Switch,Right,Shortstop,1964,7,10
3587,,103588,Somemiya,Shuichi,Japan,183,81,Right,Right,Pitcher,1964,7,11
3588,,103589,Ai,Eijiro,Japan,180,63,Right,Right,Pitcher,1964,9,29
3589,,103590,Hikono,Toshikatsu,Japan,173,76,Right,Right,Center fielder,1964,10,12
3590,,103591,Yota,Masahiko,Japan,178,73,Left,Left,Pitcher,1964,11,6
3591,,103592,Miyashita,Masami,Japan,185,86,Right,Right,Pitcher,1965,1,4
3592,,103593,Takahashi,Koichi,Japan,183,71,Right,Right,Pitcher,1965,4,18
3593,,103594,Yoshii,Masato,Japan,188,95,Right,Right,Pitcher,1965,4,20
3594,,103595,Kishikawa,Katsuya,Japan,180,93,Right,Right,Left fielder,1965,4,24
3595,,103596,Nonaka,Tetsuhiro,Japan,183,83,Right,Right,Pitcher,1965,5,22
3596,,103597,Koda,Isao,Japan,180,80,Left,Right,Pitcher,1965,5,29
3597,,103598,Adachi,Toshiya,Japan,178,73,Switch,Right,Shortstop,1965,6,21
3598,,103599,Itakura,Kenji,Japan,180,78,Right,Right,Pinch Hitter,1965,8,25
3599,,103600,Sasaki,Makoto,Japan,183,86,Left,Left,Center fielder,1965,10,3
3600,,103601,Hoshino,Nobuyuki,Japan,183,73,Left,Left,Pitcher,1966,1,31
3601,,103602,Nakada,Hideshi,Japan,178,77,Right,Right,Catcher,1966,2,5
3602,,103603,Yugamidani,Hiroshi,Japan,175,73,Right,Right,Second baseman,1966,5,3
3603,,103604,Tanabe,Norio,Japan,180,78,Right,Right,Shortstop,1966,5,11
3604,,103605,Matsuura,Hiroaki,Japan,178,77,Right,Right,Pitcher,1966,5,19
3605,,103606,Shimada,Akihiro,Japan,180,75,Left,Right,Right fielder,1966,6,27
3606,,103607,Inoue,Shinji,Japan,180,81,Right,Right,Right fielder,1966,7,12
3607,,103608,Ninomiya,Masami,Japan,180,81,Right,Right,Pitcher,1966,10,6
3608,,103609,Yoshida,Takashi,Japan,175,73,Right,Right,Shortstop,1966,11,28
3609,,103610,Okubo,Hiromoto,Japan,183,91,Right,Right,Catcher,1967,2,1
3610,,103611,Sanchez,Luis,Venezuela,188,77,Right,Right,Pitcher,1953,8,24
3611,,103612,Goodwin,Danny,United States,185,88,Left,Right,Left fielder,1953,9,2
3612,,103613,Putnam,Pat,United States,183,93,Left,Right,First baseman,1953,12,3
3613,,103614,Rajsich,Gary,United States,188,95,Left,Left,Right fielder,1954,10,28
3614,,103615,Hostetler,Dave,United States,193,98,Right,Right,First baseman,1956,3,27
3615,,103616,Brouhard,Mark,United States,185,95,Right,Right,Center fielder,1956,5,22
3616,,103617,Vukovich,George,United States,183,90,Left,Right,Right fielder,1956,6,24
3617,,103618,Nakashima,Katsusuke,Japan,180,86,Right,Right,Left fielder,1957,7,25
3618,,103619,Brewer,Tony,United States,180,86,Right,Right,Left fielder,1957,11,25
3619,,103620,Loman,Doug,United States,180,84,Left,Left,Right fielder,1958,5,9
3620,,103621,Lesley (Brad Lesley),Animal,United States,198,104,Right,Right,Pitcher,1958,9,11
3621,,103622,Ponce,Carlos,Puerto Rico,178,77,Right,Right,Right fielder,1959,2,7
3622,,103623,Momoi,Susumu,Japan,175,78,Right,Right,Catcher,1959,8,18
3623,,103624,Green,David,Nicaragua,191,77,Right,Right,Right fielder,1960,12,4
3624,,103625,Oki,Yasushi,Japan,178,78,Right,Right,Pinch Hitter,1961,1,5
3625,,103626,Hirose,Tetsuro,Japan,175,78,Right,Right,Third baseman,1961,1,23
3626,,103627,Okamoto,Tetsushi,Japan,175,80,Right,Right,Catcher,1961,3,15
3627,,103628,Yamasaki,Akihiro,Japan,183,86,Right,Right,Pinch Hitter,1961,5,2
3628,,103629,Okajima,Atsushi,Japan,180,80,Right,Right,Catcher,1961,5,27
3629,,103630,Uchida,Tsuyoshi,Japan,170,73,Right,Right,Catcher,1961,5,27
3630,,103631,Nagatomi,Hiroshi,Japan,180,90,Right,Right,Pitcher,1961,6,10
3631,,103632,Yoshida,Yasuo,Japan,178,71,Right,Right,Catcher,1961,6,11
3632,,103633,Takahashi,Kazuhiko,Japan,183,85,Right,Right,Pitcher,1961,6,12
3633,,103634,Takada,Hirohisa,Japan,173,68,Right,Right,Pitcher,1961,7,16
3634,,103635,Nakamura,Hiromichi,Japan,173,72,Left,Left,Pitcher,1961,11,1
3635,,103636,Morita,Yoshihiko,Japan,173,68,Right,Right,Shortstop,1962,2,5
3636,,103637,Sato,Kazuhito,Japan,183,73,Right,Right,Right fielder,1962,2,6
3637,,103638,Shiba,Tadashi,Japan,185,81,Right,Right,Pitcher,1962,7,29
3638,,103639,Takeda (Gwang-Hun Song),Mitsukuni,Japan,180,81,Right,Right,Pitcher,1962,8,9
3639,,103640,Chuma,Kenji,Japan,183,85,Right,Right,Pitcher,1962,10,30
3640,,103641,Yamashita,Kazuhiko,Japan,183,92,Right,Right,Catcher,1962,11,29
3641,,103642,Yano,Kazuya,Japan,175,78,Left,Left,Pitcher,1962,12,10
3642,,103643,Nakano,Satoru,Japan,168,75,Left,Left,Left fielder,1963,1,7
3643,,103644,Sakaguchi,Chisen,Japan,170,77,Right,Right,Shortstop,1963,3,10
3644,,103645,Ito,Akimitsu,Japan,175,76,Right,Right,Pitcher,1963,4,2
3645,,103646,Kushihara,Yasuo,Japan,188,75,Right,Right,Pitcher,1963,4,13
3646,,103647,Matsumoto,Yutaka,Japan,183,80,Right,Right,Pitcher,1963,4,14
3647,,103648,Sonokawa,Kazumi,Japan,175,73,Left,Left,Pitcher,1963,5,1
3648,,103649,Soma,Katsuya,Japan,180,76,Right,Right,Catcher,1963,5,11
3649,,103650,Nishizawa,Koichi,Japan,180,80,Left,Left,Pitcher,1963,5,30
3650,,103651,Ito,Masaru,Japan,183,76,Left,Left,Pitcher,1963,6,15
3651,,103652,Harada,Kenji,Japan,183,86,Right,Right,Pitcher,1963,7,5
3652,,103653,Nishikawa,Yoshiaki,Japan,178,83,Left,Left,Pitcher,1963,7,14
3653,,103654,Furukawa,Shinichi,Japan,180,85,Right,Right,Left fielder,1963,7,26
3654,,103655,Saito,Manabu,Japan,178,75,Right,Right,Pitcher,1963,8,12
3655,,103656,Ishii,Hiroshi,Japan,180,80,Right,Right,Pitcher,1963,10,17
3656,,103657,Suzuki,Takahisa,Japan,175,84,Right,Right,Right fielder,1963,11,20
3657,,103658,Ueda,Yukihiro,Japan,175,78,Right,Right,Catcher,1964,7,27
3658,,103659,Fujimoto,Shigeki,Japan,178,75,Right,Right,Pinch Hitter,1964,10,7
3659,,103660,Arai,Yukio,Japan,170,74,Left,Left,Left fielder,1964,10,13
3660,,103661,Tomita,Isamu,Japan,183,75,Right,Right,Pitcher,1964,12,15
3661,,103662,Sakurai,Shinichi,Japan,180,78,Right,Right,Second baseman,1965,4,29
3662,,103663,Daimon,Kazuhiko,Japan,183,83,Right,Right,Pitcher,1965,5,31
3663,,103664,Yamada,Kazutoshi,Japan,178,81,Right,Right,Second baseman,1965,6,3
3664,,103665,Higa,Yoshitomo,Japan,180,88,Right,Right,Pitcher,1965,6,26
3665,,103666,Yamaguchi,Yuji,Japan,178,68,Switch,Right,Center fielder,1965,7,5
3666,,103667,Yamamoto,Masahiro,Japan,185,87,Left,Left,Pitcher,1965,8,11
3667,,103668,Fujieda,Shinji,Japan,175,78,Right,Right,Catcher,1965,8,19
3668,,103669,Miura,Masaaki,Japan,185,73,Right,Right,Pitcher,1965,9,17
3669,,103670,Mitsuyama,Hidekazu,Japan,185,93,Right,Right,Catcher,1965,11,20
3670,,103671,Ito,Fumio,Japan,180,80,Right,Right,Left fielder,1965,12,20
3671,,103672,Otsuka,Yoshiki,Japan,173,89,Right,Right,Catcher,1966,4,6
3672,,103673,Ranbashi,Yukihito,Japan,180,80,Left,Left,Pitcher,1966,4,20
3673,,103674,Matsuzaki,Hideaki,Japan,178,73,Right,Right,Pitcher,1966,5,1
3674,,103675,Shirai,Takayuki,Japan,191,85,Right,Right,Pitcher,1966,5,31
3675,,103676,Kasahara,Eiichi,Japan,188,84,Right,Right,Pitcher,1966,6,11
3676,,103677,Yanada,Koichi,Japan,183,78,Switch,Right,Center fielder,1966,7,11
3677,,103678,Kawabata,Yasuhiro,Japan,180,82,Right,Right,Pitcher,1966,7,27
3678,,103679,Shirai,Masakatsu,Japan,180,72,Right,Right,Pitcher,1966,8,21
3679,,103680,Taguchi,Ryuji,Japan,185,88,Left,Left,Pitcher,1967,1,8
3680,,103681,Yamamoto,Makoto,Japan,185,76,Right,Right,Pitcher,1967,4,8
3681,,103682,Toyama,Shoji,Japan,178,91,Left,Left,Pitcher,1967,7,21
3682,,103683,Kiyohara,Kazuhiro,Japan,188,103,Right,Right,First baseman,1967,8,18
3683,,103684,Aikawa,Hideaki,Japan,180,80,Right,Right,Pitcher,1967,9,11
3684,,103685,Nakayama,Hiroaki,Japan,175,80,Right,Right,Pitcher,1967,11,4
3685,,103686,Tanaka,Yukio,Japan,185,88,Right,Right,Shortstop,1967,12,14
3686,,103687,Okada,Hirokazu,Japan,178,82,Right,Right,Pitcher,1968,1,21
3687,,103688,Kuwata,Masumi,Japan,178,84,Right,Right,Pitcher,1968,4,1
3688,,103689,Oglivie,Ben,Panama,188,73,Left,Left,Designated hitter,1949,2,11
3689,,103690,Lezcano,Sixto,Puerto Rico,178,75,Right,Right,Right fielder,1953,11,28
3690,,103691,Castillo,Bobby,United States,178,77,Right,Right,Pitcher,1955,4,18
3691,,103692,Keough,Matt,United States,191,86,Right,Right,Pitcher,1955,7,3
3692,,103693,Johnson,Randy,United States,185,86,Right,Right,Third baseman,1956,6,10
3693,,103694,Lancellotti,Rick,United States,191,88,Left,Left,Left fielder,1956,7,5
3694,,103695,Hammond,Steve,United States,188,86,Left,Right,Third baseman,1957,5,9
3695,,103696,Horner,Bob,United States,185,88,Right,Right,Third baseman,1957,8,6
3696,,103697,Adduci,Jim,United States,196,91,Left,Left,Left fielder,1959,8,9
3697,,103698,Makishi,Yasunaga,Japan,173,73,Right,Right,Shortstop,1960,5,3
3698,,103699,Ono,Yuji,Japan,173,82,Right,Right,First baseman,1961,2,2
3699,,103700,Iwakiri,Eiji,Japan,175,78,Right,Right,Catcher,1961,10,8
3700,,103701,Motonishi,Atsuhiro,Japan,175,75,Right,Right,Center fielder,1962,5,15
3701,,103702,Miyashita,Masahiko,Japan,173,78,Left,Left,Pinch Hitter,1962,5,19
3702,,103703,Ogawa,Munenao,Japan,178,85,Left,Left,Pitcher,1962,5,23
3703,,103704,Sato,Hiroshi,Japan,183,82,Right,Right,Second baseman,1962,6,9
3704,,103705,Fujii,Yasuo,Japan,180,81,Left,Right,Right fielder,1962,7,7
3705,,103706,Sato,Fumihiko,Japan,180,85,Right,Right,Right fielder,1962,8,13
3706,,103707,Fukuchi,Tsuneto,Japan,188,83,Right,Right,Pitcher,1963,1,29
3707,,103708,Yamagoshi,Yoshihiro,Japan,180,75,Right,Right,Shortstop,1963,2,20
3708,,103709,Fujino,Seigo,Japan,173,75,Right,Right,Shortstop,1963,4,29
3709,,103710,Nakato,Yoshio,Japan,175,73,Right,Right,First baseman,1963,5,23
3710,,103711,Moriyama,Ryoji,Japan,183,84,Right,Right,Pitcher,1963,7,20
3711,,103712,Watanabe,Hiroshi,Japan,180,75,Left,Right,Second baseman,1963,8,9
3712,,103713,Takemoto,Osamu,Japan,180,78,Left,Left,Pitcher,1964,1,3
3713,,103714,Fukuo,Akihito,Japan,173,75,Left,Right,Pinch Hitter,1964,1,10
3714,,103715,Hirota,Hiroaki,Japan,175,76,Left,Right,Pitcher,1964,2,26
3715,,103716,Nishizaki,Yukihiro,Japan,180,75,Right,Right,Pitcher,1964,4,13
3716,,103717,Hanyuda,Tadayuki,Japan,178,73,Switch,Right,Right fielder,1964,5,1
3717,,103718,Nishioka,Tsuyoshi,Japan,185,82,Right,Right,Pitcher,1964,6,16
3718,,103719,Inomata,Takashi,Japan,160,85,Left,Left,Pitcher,1964,6,27
3719,,103720,Tonda,Kunimitsu,Japan,175,78,Right,Right,Right fielder,1964,7,6
3720,,103721,Awano,Hideyuki,Japan,178,75,Left,Left,Pitcher,1964,7,28
3721,,103722,Seki,Kiyokazu,Japan,183,80,Right,Right,Pitcher,1964,9,26
3722,,103723,Mori,Hiroyuki,Japan,178,80,Right,Right,Catcher,1965,2,4
3723,,103724,Shimabukuro,Osamu,Japan,178,70,Right,Right,Catcher,1965,2,26
3724,,103725,Kito,Makoto,Japan,178,82,Right,Right,Pitcher,1965,5,12
3725,,103726,Yamada,Takeshi,Japan,178,71,Left,Right,Pitcher,1965,6,1
3726,,103727,Yagi,Hiroshi,Japan,183,77,Right,Right,Third baseman,1965,6,8
3727,,103728,Migita,Masahiko,Japan,180,73,Left,Right,Left fielder,1965,6,18
3728,,103729,Azuma,Tetsuya,Japan,178,78,Right,Right,Left fielder,1965,7,7
3729,,103730,Nakatani,Tadami,Japan,178,86,Left,Right,Designated hitter,1965,9,1
3730,,103731,Tajima,Toshio,Japan,180,80,Right,Right,Pitcher,1965,10,1
3731,,103732,Kamogawa,Shigeharu,Japan,185,80,Right,Right,Pitcher,1966,3,17
3732,,103733,Nishi,Kiyotaka,Japan,180,77,Right,Right,Pitcher,1966,4,8
3733,,103734,Sugiura,Koji,Japan,185,73,Right,Right,Pitcher,1966,4,26
3734,,103735,Yamasaki,Shintaro,Japan,183,75,Left,Right,Pitcher,1966,5,19
3735,,103736,Fujimoto,Kenji,Japan,178,82,Right,Right,Center fielder,1966,6,12
3736,,103737,Emoto,Koichi,Japan,185,82,Left,Left,Pitcher,1966,7,5
3737,,103738,Koyama,Kazuyoshi,Japan,183,78,Right,Right,Right fielder,1966,10,7
3738,,103739,Mori,Noriyuki,Japan,175,81,Right,Right,Shortstop,1966,12,31
3739,,103740,Saito,Naoya,Japan,188,71,Right,Right,Pitcher,1967,1,24
3740,,103741,Takahashi,Satoshi,Japan,193,98,Right,Right,Left fielder,1967,1,26
3741,,103742,Nakamura,Takeshi,Japan,178,85,Right,Right,Catcher,1967,3,17
3742,,103743,Mizusawa,Masahiro,Japan,188,80,Right,Right,Pitcher,1967,5,6
3743,,103744,Ikeue,Koichi,Japan,191,84,Right,Right,Pitcher,1967,6,12
3744,,103745,Okawa,Takashi,Japan,178,70,Switch,Right,Center fielder,1967,8,2
3745,,103746,Yokota,Hisanori,Japan,191,79,Left,Right,Pitcher,1967,9,8
3746,,103747,Tomori,Yui,Japan,193,91,Right,Right,Pitcher,1967,9,21
3747,,103748,Katahira,Tetsuya,Japan,183,79,Right,Right,Left fielder,1967,10,3
3748,,103749,Yamada,Tsutomu,Japan,188,84,Right,Right,Pitcher,1968,2,9
3749,,103750,Sato,Yukihiko,Japan,183,82,Right,Right,Left fielder,1968,4,16
3750,,103751,Shiozaki,Kenichi,Japan,178,65,Right,Right,Pitcher,1968,4,29
3751,,103752,Takagi,Koji,Japan,182,82,Left,Left,Pitcher,1968,5,10
3752,,103753,Nishimura,Hidetsugu,Japan,183,80,Right,Right,Pitcher,1968,7,16
3753,,103754,Naito,Naoyuki,Japan,188,97,Right,Right,Pitcher,1968,7,24
3754,,103755,Kondo,Shinichi,Japan,183,83,Left,Left,Pitcher,1968,9,8
3755,,103756,Dobashi,Katsuyuki,Japan,178,83,Right,Right,Second baseman,1968,12,5
3756,,103757,Nakajima,Satoshi,Japan,182,82,Right,Right,Catcher,1969,3,27
3757,,103758,DeCinces,Doug,United States,188,86,Right,Right,Third baseman,1950,8,29
3758,,103759,Easler,Mike,United States,183,86,Left,Right,Designated hitter,1950,11,29
3759,,103760,Madlock,Bill,United States,180,82,Right,Right,Designated hitter,1951,1,2
3760,,103761,Jones,Ruppert,United States,178,77,Left,Left,First baseman,1955,3,12
3761,,103762,Harper,Terry,United States,193,88,Right,Right,Center fielder,1955,8,19
3762,,103763,Bernazard,Tony,Puerto Rico,175,68,Switch,Right,Second baseman,1956,8,24
3763,,103764,Dayett,Brian,United States,178,82,Right,Right,Left fielder,1957,1,22
3764,,103765,Gibson,Bob,United States,183,88,Right,Right,Pitcher,1957,6,19
3765,,103766,Williams,Dallas,United States,180,75,Left,Left,Left fielder,1958,2,28
3766,,103767,Wright,George,United States,180,82,Switch,Right,Right fielder,1958,12,22
3767,,103768,Gullickson,Bill,United States,191,91,Right,Right,Pitcher,1959,2,20
3768,,103769,Paciorek,Jim,United States,191,92,Right,Right,First baseman,1960,6,7
3769,,103770,Nakanishi,Chikashi,Japan,178,81,Right,Right,Catcher,1960,11,6
3770,,103771,Bryant,Ralph,United States,188,91,Left,Right,Designated hitter,1961,5,20
3771,,103772,Sakaemura,Tadahiro,Japan,173,70,Left,Right,Center fielder,1961,9,10
3772,,103773,Matsubayashi,Kazuo,Japan,180,76,Switch,Right,Left fielder,1962,6,28
3773,,103774,Sakakibara,Soichiro,Japan,180,85,Right,Right,First baseman,1962,9,3
3774,,103775,Lee Burkleo (Ty Van Burkleo),Tyler,United States,196,104,Left,Left,Designated hitter,1962,10,7
3775,,103776,Ito,Atsunori,Japan,178,73,Right,Right,Pitcher,1963,5,29
3776,,103777,Wakai,Motoyasu,Japan,170,75,Left,Right,First baseman,1963,8,11
3777,,103778,Watanabe,Shinji,Japan,180,82,Right,Right,Pinch Hitter,1963,9,8
3778,,103779,Shimizu,Yoshiyuki,Japan,173,76,Right,Right,Third baseman,1963,9,19
3779,,103780,Suguro,Hironori,Japan,180,76,Right,Right,Shortstop,1963,9,23
3780,,103781,Oto,Shigeki,Japan,178,83,Left,Left,Right fielder,1963,11,18
3781,,103782,Enda,Seiji,Japan,175,72,Switch,Right,Right fielder,1964,5,11
3782,,103783,Takayanagi,Izumi,Japan,188,86,Right,Right,Pitcher,1964,6,2
3783,,103784,Takada,Makoto,Japan,180,80,Left,Right,Catcher,1964,6,9
3784,,103785,Kanazawa,Nobuhiko,Japan,183,78,Right,Right,Designated hitter,1964,9,14
3785,,103786,Lu,Mingtsu,Taiwan,178,86,Right,Right,Right fielder,1964,10,30
3786,,103787,Matsubara,Yasushi,Japan,178,75,Left,Left,Pitcher,1964,11,16
3787,,103788,Takashima,Satoru,Japan,180,73,Right,Right,Pitcher,1965,1,7
3788,,103789,Yamanaka,Kenji,Japan,183,78,Right,Right,Second baseman,1965,2,10
3789,,103790,Ogawa,Koichi,Japan,173,73,Left,Right,Second baseman,1965,5,10
3790,,103791,Okamoto,Toru,Japan,173,73,Left,Left,Pitcher,1965,6,13
3791,,103792,Kato,Masaki,Japan,173,75,Left,Left,Left fielder,1965,6,14
3792,,103793,Takeda,Kazuhiro,Japan,170,80,Left,Right,Pitcher,1965,6,22
3793,,103794,Nomura,Yuji,Japan,175,90,Right,Right,Pinch Hitter,1965,8,6
3794,,103795,Yokotani,Soichi,Japan,180,77,Right,Right,Right fielder,1965,9,2
3795,,103796,Yoshikawa,Hiroyuki,Japan,173,71,Left,Right,Center fielder,1965,9,22
3796,,103797,Masuda,Akinori,Japan,178,73,Left,Left,Pitcher,1965,9,23
3797,,103798,Yamashita,Norihito,Japan,185,82,Left,Right,Left fielder,1965,10,11
3798,,103799,Hashigami,Hideki,Japan,180,80,Right,Right,Right fielder,1965,11,4
3799,,103800,Chikada,Toyotoshi,Japan,175,77,Left,Left,Pitcher,1965,12,11
3800,,103801,Nagashima,Kazushige,Japan,185,90,Right,Right,Third baseman,1966,1,26
3801,,103802,Yamauchi,Yoshihiro,Japan,180,83,Right,Right,Pitcher,1966,2,15
3802,,103803,Yamaguchi,Shigeyuki,Japan,178,78,Right,Right,Third baseman,1966,6,24
3803,,103804,Ishibashi,Fumio,Japan,175,78,Right,Right,Pinch Hitter,1966,8,3
3804,,103805,Yoshida,Toyohiko,Japan,173,78,Left,Left,Pitcher,1966,9,4
3805,,103806,Kinoshita,Fuminobu,Japan,178,87,Left,Left,Pitcher,1966,9,4
3806,,103807,Haraguchi,Tetsuya,Japan,180,75,Right,Right,Pitcher,1967,4,14
3807,,103808,Ko,Shinji,Japan,175,72,Left,Right,Third baseman,1967,4,16
3808,,103809,Takana (Sil Kim),Minoru,Japan,173,72,Left,Left,Center fielder,1967,6,3
3809,,103810,Komori,Tetsuya,Japan,165,64,Switch,Right,Second baseman,1967,9,9
3810,,103811,Kitano,Katsunori,Japan,188,88,Left,Left,Pitcher,1967,10,10
3811,,103812,Kazaoka,Naoyuki,Japan,175,72,Right,Right,Second baseman,1968,1,24
3812,,103813,Noda,Koji,Japan,185,82,Right,Right,Pitcher,1968,2,9
3813,,103814,Shimao,Yasuhito,Japan,188,88,Right,Right,Pitcher,1968,5,6
3814,,103815,Tagi,Atsushi,Japan,183,79,Left,Left,Pitcher,1968,5,25
3815,,103816,Nagano,Yoshinari,Japan,183,88,Right,Right,Pitcher,1968,7,21
3816,,103817,Otsuka,Kenichi,Japan,178,70,Left,Left,Pitcher,1968,8,3
3817,,103818,Ogata,Koichi,Japan,181,80,Right,Right,Center fielder,1968,12,25
3818,,103819,Kamei,Taketo,Japan,175,72,Left,Left,Pitcher,1968,12,28
3819,,103820,Yagi,Masayoshi,Japan,180,73,Right,Right,Pitcher,1969,4,14
3820,,103821,Irabu,Hideki,Japan,193,109,Right,Right,Pitcher,1969,5,5
3821,,103822,Uehara,Akira,Japan,178,78,Right,Right,Pitcher,1969,5,16
3822,,103823,Kiyohara,Yuichi,Japan,178,86,Left,Left,Pitcher,1969,5,23
3823,,103824,Nomura,Hiroshi,Japan,180,83,Left,Left,Pitcher,1969,6,30
3824,,103825,Kawashima,Ken,Japan,180,78,Right,Right,Pitcher,1969,7,20
3825,,103826,Tatsunami,Kazuyoshi,Japan,173,70,Left,Right,Second baseman,1969,8,19
3826,,103827,Murata,Katsuyoshi,Japan,180,72,Right,Right,Pitcher,1969,9,18
3827,,103828,Morita,Koki,Japan,185,88,Right,Right,Pitcher,1969,11,21
3828,,103829,Shindo,Tatsuya,Japan,173,70,Right,Right,Shortstop,1970,1,14
3829,,103830,Eichelberger,Juan,United States,188,88,Right,Right,Pitcher,1953,10,21
3830,,103831,Parrish,Larry,United States,191,86,Right,Right,First baseman,1953,11,10
3831,,103832,Davis,Ron,United States,193,93,Right,Right,Pitcher,1955,8,6
3832,,103833,Hoffman,Guy,United States,175,79,Left,Left,Pitcher,1956,7,9
3833,,103834,Upshaw,Willie,United States,183,84,Left,Left,First baseman,1957,4,27
3834,,103835,Allen,Rod,United States,185,84,Right,Right,Left fielder,1959,10,5
3835,,103836,Dodson,Pat,United States,193,95,Left,Left,First baseman,1959,10,11
3836,,103837,Hinshaw,George,United States,183,84,Right,Right,Right fielder,1959,10,23
3837,,103838,Diaz,Mike,United States,188,88,Right,Right,Designated hitter,1960,4,15
3838,,103839,Rivera,German,Puerto Rico,188,88,Right,Right,First baseman,1960,7,6
3839,,103840,Rowdon,Wade,United States,188,77,Right,Right,Third baseman,1960,9,7
3840,,103841,Destrade,Orestes,Cuba,193,95,Switch,Right,Designated hitter,1962,5,8
3841,,103842,Nakajima,Terushi,Japan,188,92,Right,Right,Right fielder,1962,7,27
3842,,103843,Shimada,Shigeru,Japan,180,85,Right,Right,First baseman,1962,8,30
3843,,103844,Yokotani,Akimasa,Japan,178,73,Left,Right,Right fielder,1963,4,7
3844,,103845,Suzuki,Yoshihiro,Japan,173,73,Left,Right,Center fielder,1963,5,21
3845,,103846,Mori,Hiroyuki,Japan,188,88,Left,Left,Pinch Hitter,1963,5,29
3846,,103847,Sakai,Tsutomu,Japan,180,78,Right,Right,Pitcher,1963,6,27
3847,,103848,Motomura,Shingo,Japan,170,75,Right,Right,Left fielder,1963,8,3
3848,,103849,Chin (Yi-Hsin Chen),Yoshinobu,Taiwan,179,81,Right,Right,Pitcher,1963,8,15
3849,,103850,Fielder,Cecil,United States,191,104,Right,Right,First baseman,1963,9,21
3850,,103851,Brown,Todd,United States,188,98,Right,Right,Center fielder,1963,10,15
3851,,103852,Ito,Takahide,Japan,183,78,Right,Right,Pitcher,1963,10,21
3852,,103853,Taiho (Tai-feng Chen),Yasuaki,Taiwan,185,95,Left,Left,First baseman,1963,11,15
3853,,103854,Katase,Kiyotoshi,Japan,183,80,Right,Right,Pitcher,1964,2,3
3854,,103855,Masuda,Naoya,Japan,178,73,Right,Right,Pitcher,1964,3,14
3855,,103856,Une,Tatsumi,Japan,183,82,Left,Left,Pitcher,1964,6,21
3856,,103857,Shimizu,Masaji,Japan,173,70,Right,Right,Center fielder,1964,7,7
3857,,103858,Matsutani,Ryujiro,Japan,183,81,Right,Right,Pitcher,1964,7,10
3858,,103859,Konno,Takahiro,Japan,180,76,Left,Left,Pitcher,1964,7,11
3859,,103860,Kaneko,Seiichi,Japan,191,98,Right,Right,Right fielder,1964,7,23
3860,,103861,Ishii,Takehiro,Japan,185,88,Right,Right,Pitcher,1964,10,25
3861,,103862,Miyazato,Futoshi,Japan,173,68,Left,Right,Left fielder,1965,3,7
3862,,103863,Tanabe,Manabu,Japan,180,86,Left,Left,Pitcher,1965,3,8
3863,,103864,Kondo,Yoshihisa,Japan,180,96,Right,Right,Pitcher,1965,9,7
3864,,103865,Takamura,Yosuke,Japan,185,88,Right,Right,Pitcher,1965,9,18
3865,,103866,Ota,Takashi,Japan,178,81,Right,Right,Pitcher,1965,11,28
3866,,103867,Nakajima,Haruhiko,Japan,178,73,Right,Right,Pitcher,1965,11,30
3867,,103868,Watanabe,Nobuhiko,Japan,175,64,Right,Right,Pitcher,1966,3,22
3868,,103869,Hamuro,Taro,Japan,183,84,Right,Right,Catcher,1966,5,15
3869,,103870,Ueoka,Ryoichi,Japan,170,67,Right,Right,Pitcher,1966,8,11
3870,,103871,Watanabe,Hideaki,Japan,183,80,Right,Right,Shortstop,1966,8,18
3871,,103872,Ishida,Fumiki,Japan,178,78,Right,Right,Pitcher,1966,8,22
3872,,103873,Nakane,Hitoshi,Japan,178,80,Right,Right,Center fielder,1966,8,28
3873,,103874,Nomura,Kenjiro,Japan,175,78,Left,Right,Shortstop,1966,9,19
3874,,103875,Tomashino,Kenji,Japan,185,78,Switch,Right,Second baseman,1966,10,11
3875,,103876,Mifune,Hideyuki,Japan,178,78,Right,Right,Third baseman,1966,10,18
